Date,Time,relay,Channel 1,Channel 2,Channel 3,Channel 4
11/12/2024,0.088937954,1,1.0445,0.3075,0.81825,0.47925
11/12/2024,0.088996981,1,1.045,0.305875,0.8185,0.479125
11/12/2024,0.089056008,1,1.0455,0.30425,0.81875,0.479
11/12/2024,0.089115035,1,1.046,0.302625,0.819,0.478875
11/12/2024,0.089174062,1,1.0465,0.301,0.81925,0.47875
11/12/2024,0.089233089,1,1.047,0.299375,0.8195,0.478625
11/12/2024,0.089292116,1,1.0475,0.29775,0.81975,0.4785
11/12/2024,0.089351143,1,1.048,0.296125,0.82,0.478375
11/12/2024,0.08941017,1,1.0485,0.2945,0.82025,0.47825
11/12/2024,0.089469197,1,1.049,0.292875,0.8205,0.478125
11/12/2024,0.089528224,1,1.0495,0.29125,0.82075,0.478
11/12/2024,0.089587251,1,1.05,0.289625,0.821,0.477875
11/12/2024,0.089646278,1,1.0505,0.288,0.82125,0.47775
11/12/2024,0.089705305,1,1.051,0.286375,0.8215,0.477625
11/12/2024,0.089764332,1,1.0515,0.28475,0.82175,0.4775
11/12/2024,0.089823359,1,1.052,0.283125,0.822,0.477375
11/12/2024,0.089882386,1,1.0525,0.2815,0.82225,0.47725
11/12/2024,0.089941413,1,1.053,0.279875,0.8225,0.477125
11/12/2024,0.09000044,1,1.0535,0.27825,0.82275,0.477
11/12/2024,0.090059467,1,1.054,0.276625,0.823,0.476875
11/12/2024,0.090118494,1,1.0545,0.275,0.82325,0.47675
11/12/2024,0.090177521,1,1.055,0.273375,0.8235,0.476625
11/12/2024,0.090236548,1,1.0555,0.27175,0.82375,0.4765
11/12/2024,0.090295575,1,1.056,0.270125,0.824,0.476375
11/12/2024,0.090354602,1,1.0565,0.2685,0.82425,0.47625
11/12/2024,0.090413629,1,1.057,0.266875,0.8245,0.476125
11/12/2024,0.090472656,1,1.0575,0.26525,0.82475,0.476
11/12/2024,0.090531683,1,1.058,0.263625,0.825,0.475875
11/12/2024,0.09059071,1,1.0585,0.262,0.82525,0.47575
11/12/2024,0.090649737,1,1.059,0.260375,0.8255,0.475625
11/12/2024,0.090708764,1,1.0595,0.25875,0.82575,0.4755
11/12/2024,0.090767791,1,1.06,0.257125,0.826,0.475375
11/12/2024,0.090826818,1,1.0605,0.2555,0.82625,0.47525
11/12/2024,0.090885845,1,1.061,0.253875,0.8265,0.475125
11/12/2024,0.090944872,1,1.0615,0.25225,0.82675,0.475
11/12/2024,0.091003899,1,1.062,0.250625,0.827,0.474875
11/12/2024,0.091062926,1,1.0625,0.249,0.82725,0.47475
11/12/2024,0.091121953,1,1.063,0.247375,0.8275,0.474625
11/12/2024,0.09118098,1,1.0635,0.24575,0.82775,0.4745
11/12/2024,0.091240007,1,1.064,0.244125,0.828,0.474375
11/12/2024,0.091299034,1,1.0645,0.2425,0.82825,0.47425
11/12/2024,0.091358061,1,1.065,0.240875,0.8285,0.474125
11/12/2024,0.091417088,1,1.0655,0.23925,0.82875,0.474
11/12/2024,0.091476115,1,1.066,0.237625,0.829,0.473875
11/12/2024,0.091535142,1,1.0665,0.236,0.82925,0.47375
11/12/2024,0.091594169,1,1.067,0.234375,0.8295,0.473625
11/12/2024,0.091653196,1,1.0675,0.23275,0.82975,0.4735
11/12/2024,0.091712223,1,0.592,0.591875,0.592,0.592375
11/12/2024,0.09177125,1,0.5925,0.59025,0.59225,0.59225
11/12/2024,0.091830277,1,0.593,0.588625,0.5925,0.592125
11/12/2024,0.091889304,1,0.5935,0.587,0.59275,0.592
11/12/2024,0.091948331,1,0.594,0.585375,0.593,0.591875
11/12/2024,0.092007358,1,0.5945,0.58375,0.59325,0.59175
11/12/2024,0.092066385,1,0.595,0.582125,0.5935,0.591625
11/12/2024,0.092125412,1,0.5955,0.5805,0.59375,0.5915
11/12/2024,0.092184439,1,0.596,0.578875,0.594,0.591375
11/12/2024,0.092243466,1,0.5965,0.57725,0.59425,0.59125
11/12/2024,0.092302493,1,0.597,0.575625,0.5945,0.591125
11/12/2024,0.09236152,1,0.5975,0.574,0.59475,0.591
11/12/2024,0.092420547,1,0.598,0.572375,0.595,0.590875
11/12/2024,0.092479574,1,0.5985,0.57075,0.59525,0.59075
11/12/2024,0.092538601,1,0.599,0.569125,0.5955,0.590625
11/12/2024,0.092597628,1,0.5995,0.5675,0.59575,0.5905
11/12/2024,0.092656655,1,0.6,0.565875,0.596,0.590375
11/12/2024,0.092715682,1,0.6005,0.56425,0.59625,0.59025
11/12/2024,0.092774709,1,0.601,0.562625,0.5965,0.590125
11/12/2024,0.092833736,1,0.6015,0.561,0.59675,0.59
11/12/2024,0.092892763,1,0.602,0.559375,0.597,0.589875
11/12/2024,0.09295179,1,0.6025,0.55775,0.59725,0.58975
11/12/2024,0.093010817,1,0.603,0.556125,0.5975,0.589625
11/12/2024,0.093069844,1,0.6035,0.5545,0.59775,0.5895
11/12/2024,0.093128871,1,0.604,0.552875,0.598,0.589375
11/12/2024,0.093187898,1,0.6045,0.55125,0.59825,0.58925
11/12/2024,0.093246925,1,0.605,0.549625,0.5985,0.589125
11/12/2024,0.093305952,1,0.6055,0.548,0.59875,0.589
11/12/2024,0.093364979,1,0.606,0.546375,0.599,0.588875
11/12/2024,0.093424006,1,0.6065,0.54475,0.59925,0.58875
11/12/2024,0.093483033,1,0.607,0.543125,0.5995,0.588625
11/12/2024,0.09354206,1,0.6075,0.5415,0.59975,0.5885
11/12/2024,0.093601087,1,0.608,0.539875,0.6,0.588375
11/12/2024,0.093660114,1,0.6085,0.53825,0.60025,0.58825
11/12/2024,0.093719141,1,0.609,0.536625,0.6005,0.588125
11/12/2024,0.093778168,1,0.6095,0.535,0.60075,0.588
11/12/2024,0.093837195,1,0.61,0.533375,0.601,0.587875
11/12/2024,0.093896222,1,0.6105,0.53175,0.60125,0.58775
11/12/2024,0.093955249,1,0.611,0.530125,0.6015,0.587625
11/12/2024,0.094014276,1,0.6115,0.5285,0.60175,0.5875
11/12/2024,0.094073303,1,0.612,0.526875,0.602,0.587375
11/12/2024,0.09413233,1,0.6125,0.52525,0.60225,0.58725
11/12/2024,0.094191357,1,0.613,0.523625,0.6025,0.587125
11/12/2024,0.094250384,1,0.6135,0.522,0.60275,0.587
11/12/2024,0.094309411,1,0.614,0.520375,0.603,0.586875
11/12/2024,0.094368438,1,0.6145,0.51875,0.60325,0.58675
11/12/2024,0.094427465,1,0.615,0.517125,0.6035,0.586625
11/12/2024,0.094486492,1,0.6155,0.5155,0.60375,0.5865
11/12/2024,0.094545519,1,0.616,0.513875,0.604,0.586375
11/12/2024,0.094604546,1,0.6165,0.51225,0.60425,0.58625
11/12/2024,0.094663573,1,0.617,0.510625,0.6045,0.586125
11/12/2024,0.0947226,1,0.6175,0.509,0.60475,0.586
11/12/2024,0.094781627,1,0.618,0.507375,0.605,0.585875
11/12/2024,0.094840654,1,0.6185,0.50575,0.60525,0.58575
11/12/2024,0.094899681,1,0.619,0.504125,0.6055,0.585625
11/12/2024,0.094958708,1,0.6195,0.5025,0.60575,0.5855
11/12/2024,0.095017735,1,0.62,0.500875,0.606,0.585375
11/12/2024,0.095076762,1,0.6205,0.49925,0.60625,0.58525
11/12/2024,0.095135789,1,0.621,0.497625,0.6065,0.585125
11/12/2024,0.095194816,1,0.6215,0.496,0.60675,0.585
11/12/2024,0.095253843,1,0.622,0.494375,0.607,0.584875
11/12/2024,0.09531287,1,0.6225,0.49275,0.60725,0.58475
11/12/2024,0.095371897,1,0.623,0.491125,0.6075,0.584625
11/12/2024,0.095430924,1,0.6235,0.4895,0.60775,0.5845
11/12/2024,0.095489951,1,0.624,0.487875,0.608,0.584375
11/12/2024,0.095548978,1,0.6245,0.48625,0.60825,0.58425
11/12/2024,0.095608005,1,0.625,0.484625,0.6085,0.584125
11/12/2024,0.095667032,1,0.6255,0.483,0.60875,0.584
11/12/2024,0.095726059,1,0.626,0.481375,0.609,0.583875
11/12/2024,0.095785086,1,0.6265,0.47975,0.60925,0.58375
11/12/2024,0.095844113,1,0.627,0.478125,0.6095,0.583625
11/12/2024,0.09590314,1,0.6275,0.4765,0.60975,0.5835
11/12/2024,0.095962167,1,0.628,0.474875,0.61,0.583375
11/12/2024,0.096021194,1,0.6285,0.47325,0.61025,0.58325
11/12/2024,0.096080221,1,0.629,0.471625,0.6105,0.583125
11/12/2024,0.096139248,1,0.6295,0.47,0.61075,0.583
11/12/2024,0.096198275,1,0.63,0.468375,0.611,0.582875
11/12/2024,0.096257302,1,0.6305,0.46675,0.61125,0.58275
11/12/2024,0.096316329,1,0.631,0.465125,0.6115,0.582625
11/12/2024,0.096375356,1,0.6315,0.4635,0.61175,0.5825
11/12/2024,0.096434383,1,0.632,0.461875,0.612,0.582375
11/12/2024,0.09649341,1,0.6325,0.46025,0.61225,0.58225
11/12/2024,0.096552437,1,0.633,0.458625,0.6125,0.582125
11/12/2024,0.096611464,1,0.6335,0.457,0.61275,0.582
11/12/2024,0.096670491,1,0.634,0.455375,0.613,0.581875
11/12/2024,0.096729518,1,0.6345,0.45375,0.61325,0.58175
11/12/2024,0.096788545,1,0.635,0.452125,0.6135,0.581625
11/12/2024,0.096847572,1,0.6355,0.4505,0.61375,0.5815
11/12/2024,0.096906599,1,0.636,0.448875,0.614,0.581375
11/12/2024,0.096965626,1,0.6365,0.44725,0.61425,0.58125
11/12/2024,0.097024653,1,0.637,0.445625,0.6145,0.581125
11/12/2024,0.09708368,1,0.6375,0.444,0.61475,0.581
11/12/2024,0.097142707,1,0.638,0.442375,0.615,0.580875
11/12/2024,0.097201734,1,0.6385,0.44075,0.61525,0.58075
11/12/2024,0.097260761,1,0.639,0.439125,0.6155,0.580625
11/12/2024,0.097319788,1,0.6395,0.4375,0.61575,0.5805
11/12/2024,0.097378815,1,0.64,0.435875,0.616,0.580375
11/12/2024,0.097437842,1,0.6405,0.43425,0.61625,0.58025
11/12/2024,0.097496869,1,0.641,0.432625,0.6165,0.580125
11/12/2024,0.097555896,1,0.6415,0.431,0.61675,0.58
11/12/2024,0.097614923,1,0.642,0.429375,0.617,0.579875
11/12/2024,0.09767395,1,0.6425,0.42775,0.61725,0.57975
11/12/2024,0.097732977,1,0.643,0.426125,0.6175,0.579625
11/12/2024,0.097792004,1,0.6435,0.4245,0.61775,0.5795
11/12/2024,0.097851031,1,0.644,0.422875,0.618,0.579375
11/12/2024,0.097910058,1,0.6445,0.42125,0.61825,0.57925
11/12/2024,0.097969085,1,0.645,0.419625,0.6185,0.579125
11/12/2024,0.098028112,1,0.6455,0.418,0.61875,0.579
11/12/2024,0.098087139,1,0.646,0.416375,0.619,0.578875
11/12/2024,0.098146166,1,0.6465,0.41475,0.61925,0.57875
11/12/2024,0.098205193,1,0.647,0.413125,0.6195,0.578625
11/12/2024,0.09826422,1,0.6475,0.4115,0.61975,0.5785
11/12/2024,0.098323247,1,0.648,0.409875,0.62,0.578375
11/12/2024,0.098382274,1,0.6485,0.40825,0.62025,0.57825
11/12/2024,0.098441301,1,0.649,0.406625,0.6205,0.578125
11/12/2024,0.098500328,1,0.6495,0.405,0.62075,0.578
11/12/2024,0.098559355,1,0.65,0.403375,0.621,0.577875
11/12/2024,0.098618382,1,0.6505,0.40175,0.62125,0.57775
11/12/2024,0.098677409,1,0.651,0.400125,0.6215,0.577625
11/12/2024,0.098736436,1,0.6515,0.3985,0.62175,0.5775
11/12/2024,0.098795463,1,0.652,0.396875,0.622,0.577375
11/12/2024,0.09885449,1,0.6525,0.39525,0.62225,0.57725
11/12/2024,0.098913517,1,0.653,0.393625,0.6225,0.577125
11/12/2024,0.098972544,1,0.6535,0.392,0.62275,0.577
11/12/2024,0.099031571,1,0.654,0.390375,0.623,0.576875
11/12/2024,0.099090598,1,0.6545,0.38875,0.62325,0.57675
11/12/2024,0.099149625,1,0.655,0.387125,0.6235,0.576625
11/12/2024,0.099208652,1,0.6555,0.3855,0.62375,0.5765
11/12/2024,0.099267679,1,0.656,0.383875,0.624,0.576375
11/12/2024,0.099326706,1,0.6565,0.38225,0.62425,0.57625
11/12/2024,0.099385733,1,0.657,0.380625,0.6245,0.576125
11/12/2024,0.09944476,1,0.6575,0.379,0.62475,0.576
11/12/2024,0.099503787,1,0.658,0.377375,0.625,0.575875
11/12/2024,0.099562814,1,0.6585,0.37575,0.62525,0.57575
11/12/2024,0.099621841,1,0.659,0.374125,0.6255,0.575625
11/12/2024,0.099680868,1,0.6595,0.3725,0.62575,0.5755
11/12/2024,0.099739895,1,0.66,0.370875,0.626,0.575375
11/12/2024,0.099798922,1,0.6605,0.36925,0.62625,0.57525
11/12/2024,0.099857949,1,0.661,0.367625,0.6265,0.575125
11/12/2024,0.099916976,1,0.6615,0.366,0.62675,0.575
11/12/2024,0.099976003,1,0.662,0.364375,0.627,0.574875
11/12/2024,0.10003503,1,0.6625,0.36275,0.62725,0.57475
11/12/2024,0.100094057,1,0.663,0.361125,0.6275,0.574625
11/12/2024,0.100153084,1,0.6635,0.3595,0.62775,0.5745
11/12/2024,0.100212111,1,0.664,0.357875,0.628,0.574375
11/12/2024,0.100271138,1,0.6645,0.35625,0.62825,0.57425
11/12/2024,0.100330165,1,0.665,0.354625,0.6285,0.574125
11/12/2024,0.100389192,1,0.6655,0.353,0.62875,0.574
11/12/2024,0.100448219,1,0.666,0.351375,0.629,0.573875
11/12/2024,0.100507246,1,0.6665,0.34975,0.62925,0.57375
11/12/2024,0.100566273,1,0.667,0.348125,0.6295,0.573625
11/12/2024,0.1006253,1,0.6675,0.3465,0.62975,0.5735
11/12/2024,0.100684327,1,0.668,0.344875,0.63,0.573375
11/12/2024,0.100743354,1,0.6685,0.34325,0.63025,0.57325
11/12/2024,0.100802381,1,0.669,0.341625,0.6305,0.573125
11/12/2024,0.100861408,1,0.6695,0.34,0.63075,0.573
11/12/2024,0.100920435,1,0.67,0.338375,0.631,0.572875
11/12/2024,0.100979462,1,0.6705,0.33675,0.63125,0.57275
11/12/2024,0.101038489,1,0.671,0.335125,0.6315,0.572625
11/12/2024,0.101097516,1,0.6715,0.3335,0.63175,0.5725
11/12/2024,0.101156543,1,0.672,0.331875,0.632,0.572375
11/12/2024,0.10121557,1,0.6725,0.33025,0.63225,0.57225
11/12/2024,0.101274597,1,0.673,0.328625,0.6325,0.572125
11/12/2024,0.101333624,1,0.6735,0.327,0.63275,0.572
11/12/2024,0.101392651,1,0.674,0.325375,0.633,0.571875
11/12/2024,0.101451678,1,0.6745,0.32375,0.63325,0.57175
11/12/2024,0.101510705,1,0.675,0.322125,0.6335,0.571625
11/12/2024,0.101569732,1,0.6755,0.3205,0.63375,0.5715
11/12/2024,0.101628759,1,0.676,0.318875,0.634,0.571375
11/12/2024,0.101687786,1,0.6765,0.31725,0.63425,0.57125
11/12/2024,0.101746813,1,0.677,0.315625,0.6345,0.571125
11/12/2024,0.10180584,1,0.6775,0.314,0.63475,0.571
11/12/2024,0.101864867,1,0.678,0.312375,0.635,0.570875
11/12/2024,0.101923894,1,0.6785,0.31075,0.63525,0.57075
11/12/2024,0.101982921,1,0.679,0.309125,0.6355,0.570625
11/12/2024,0.102041948,1,0.6795,0.3075,0.63575,0.5705
11/12/2024,0.102100975,1,0.68,0.305875,0.636,0.570375
11/12/2024,0.102160002,1,0.6805,0.30425,0.63625,0.57025
11/12/2024,0.102219029,1,0.681,0.302625,0.6365,0.570125
11/12/2024,0.102278056,1,0.6815,0.301,0.63675,0.57
11/12/2024,0.102337083,1,0.682,0.299375,0.637,0.569875
11/12/2024,0.10239611,1,0.6825,0.29775,0.63725,0.56975
11/12/2024,0.102455137,1,0.683,0.296125,0.6375,0.569625
11/12/2024,0.102514164,1,0.6835,0.2945,0.63775,0.5695
11/12/2024,0.102573191,1,0.684,0.292875,0.638,0.569375
11/12/2024,0.102632218,1,0.6845,0.29125,0.63825,0.56925
11/12/2024,0.102691245,1,0.685,0.289625,0.6385,0.569125
11/12/2024,0.102750272,1,0.6855,0.288,0.63875,0.569
11/12/2024,0.102809299,1,0.686,0.286375,0.639,0.568875
11/12/2024,0.102868326,1,0.6865,0.28475,0.63925,0.56875
11/12/2024,0.102927353,1,0.687,0.283125,0.6395,0.568625
11/12/2024,0.10298638,1,0.6875,0.2815,0.63975,0.5685
11/12/2024,0.103045407,1,0.688,0.279875,0.64,0.568375
11/12/2024,0.103104434,1,0.6885,0.27825,0.64025,0.56825
11/12/2024,0.103163461,1,0.689,0.276625,0.6405,0.568125
11/12/2024,0.103222488,1,0.6895,0.275,0.64075,0.568
11/12/2024,0.103281515,1,0.69,0.273375,0.641,0.567875
11/12/2024,0.103340542,1,0.6905,0.27175,0.64125,0.56775
11/12/2024,0.103399569,1,0.691,0.270125,0.6415,0.567625
11/12/2024,0.103458596,1,0.6915,0.2685,0.64175,0.5675
11/12/2024,0.103517623,1,0.692,0.266875,0.642,0.567375
11/12/2024,0.10357665,1,0.6925,0.26525,0.64225,0.56725
11/12/2024,0.103635677,1,0.693,0.263625,0.6425,0.567125
11/12/2024,0.103694704,1,0.6935,0.262,0.64275,0.567
11/12/2024,0.103753731,1,0.694,0.260375,0.643,0.566875
11/12/2024,0.103812758,1,0.6945,0.25875,0.64325,0.56675
11/12/2024,0.103871785,1,0.695,0.257125,0.6435,0.566625
11/12/2024,0.103930812,1,0.6955,0.2555,0.64375,0.5665
11/12/2024,0.103989839,1,0.696,0.253875,0.644,0.566375
11/12/2024,0.104048866,1,0.6965,0.25225,0.64425,0.56625
11/12/2024,0.104107893,1,0.697,0.250625,0.6445,0.566125
11/12/2024,0.10416692,1,0.6975,0.249,0.64475,0.566
11/12/2024,0.104225947,1,0.698,0.247375,0.645,0.565875
11/12/2024,0.104284974,1,0.6985,0.24575,0.64525,0.56575
11/12/2024,0.104344001,1,0.699,0.244125,0.6455,0.565625
11/12/2024,0.104403028,1,0.6995,0.2425,0.64575,0.5655
11/12/2024,0.104462055,1,0.7,0.240875,0.646,0.565375
11/12/2024,0.104521082,1,0.7005,0.23925,0.64625,0.56525
11/12/2024,0.104580109,1,0.701,0.237625,0.6465,0.565125
11/12/2024,0.104639136,1,0.7015,0.236,0.64675,0.565
11/12/2024,0.104698163,1,0.702,0.234375,0.647,0.564875
11/12/2024,0.10475719,1,0.7025,0.23275,0.64725,0.56475
11/12/2024,0.104816217,1,0.703,0.231125,0.6475,0.564625
11/12/2024,0.104875244,1,0.7035,0.2295,0.64775,0.5645
11/12/2024,0.104934271,1,0.704,0.227875,0.648,0.564375
11/12/2024,0.104993298,1,0.7045,0.22625,0.64825,0.56425
11/12/2024,0.105052325,1,0.705,0.224625,0.6485,0.564125
11/12/2024,0.105111352,1,0.7055,0.223,0.64875,0.564
11/12/2024,0.105170379,1,0.706,0.221375,0.649,0.563875
11/12/2024,0.105229406,1,0.7065,0.21975,0.64925,0.56375
11/12/2024,0.105288433,1,0.707,0.218125,0.6495,0.563625
11/12/2024,0.10534746,1,0.7075,0.2165,0.64975,0.5635
11/12/2024,0.105406487,1,0.708,0.214875,0.65,0.563375
11/12/2024,0.105465514,1,0.7085,0.21325,0.65025,0.56325
11/12/2024,0.105524541,1,0.709,0.211625,0.6505,0.563125
11/12/2024,0.105583568,1,0.7095,0.21,0.65075,0.563
11/12/2024,0.105642595,1,0.71,0.208375,0.651,0.562875
11/12/2024,0.105701622,1,0.7105,0.20675,0.65125,0.56275
11/12/2024,0.105760649,1,0.711,0.205125,0.6515,0.562625
11/12/2024,0.105819676,1,0.7115,0.2035,0.65175,0.5625
11/12/2024,0.105878703,1,0.712,0.201875,0.652,0.562375
11/12/2024,0.10593773,1,0.7125,0.20025,0.65225,0.56225
11/12/2024,0.105996757,1,0.713,0.198625,0.6525,0.562125
11/12/2024,0.106055784,1,0.7135,0.197,0.65275,0.562
11/12/2024,0.106114811,1,0.714,0.195375,0.653,0.561875
11/12/2024,0.106173838,1,0.7145,0.19375,0.65325,0.56175
11/12/2024,0.106232865,1,0.715,0.192125,0.6535,0.561625
11/12/2024,0.106291892,1,0.7155,0.1905,0.65375,0.5615
11/12/2024,0.106350919,1,0.716,0.188875,0.654,0.561375
11/12/2024,0.106409946,1,0.7165,0.18725,0.65425,0.56125
11/12/2024,0.106468973,1,0.717,0.185625,0.6545,0.561125
11/12/2024,0.106528,1,0.7175,0.184,0.65475,0.561
11/12/2024,0.106587027,1,0.718,0.182375,0.655,0.560875
11/12/2024,0.106646054,1,0.7185,0.18075,0.65525,0.56075
11/12/2024,0.106705081,1,0.719,0.179125,0.6555,0.560625
11/12/2024,0.106764108,1,0.7195,0.1775,0.65575,0.5605
11/12/2024,0.106823135,1,0.72,0.175875,0.656,0.560375
11/12/2024,0.106882162,1,0.7205,0.17425,0.65625,0.56025
11/12/2024,0.106941189,1,0.721,0.172625,0.6565,0.560125
11/12/2024,0.107000216,1,0.7215,0.171,0.65675,0.56
11/12/2024,0.107059243,1,0.722,0.169375,0.657,0.559875
11/12/2024,0.10711827,1,0.7225,0.16775,0.65725,0.55975
11/12/2024,0.107177297,1,0.723,0.166125,0.6575,0.559625
11/12/2024,0.107236324,1,0.7235,0.1645,0.65775,0.5595
11/12/2024,0.107295351,1,0.724,0.162875,0.658,0.559375
11/12/2024,0.107354378,1,0.7245,0.16125,0.65825,0.55925
11/12/2024,0.107413405,1,0.725,0.159625,0.6585,0.559125
11/12/2024,0.107472432,1,0.7255,0.158,0.65875,0.559
11/12/2024,0.107531459,1,0.726,0.156375,0.659,0.558875
11/12/2024,0.107590486,1,0.7265,0.15475,0.65925,0.55875
11/12/2024,0.107649513,1,0.727,0.153125,0.6595,0.558625
11/12/2024,0.10770854,1,0.7275,0.1515,0.65975,0.5585
11/12/2024,0.107767567,1,0.728,0.149875,0.66,0.558375
11/12/2024,0.107826594,1,0.7285,0.14825,0.66025,0.55825
11/12/2024,0.107885621,1,0.729,0.146625,0.6605,0.558125
11/12/2024,0.107944648,1,0.7295,0.145,0.66075,0.558
11/12/2024,0.108003675,1,0.73,0.143375,0.661,0.557875
11/12/2024,0.108062702,1,0.7305,0.14175,0.66125,0.55775
11/12/2024,0.108121729,1,0.731,0.140125,0.6615,0.557625
11/12/2024,0.108180756,1,0.7315,0.1385,0.66175,0.5575
11/12/2024,0.108239783,1,0.732,0.136875,0.662,0.557375
11/12/2024,0.10829881,1,0.7325,0.13525,0.66225,0.55725
11/12/2024,0.108357837,1,0.733,0.133625,0.6625,0.557125
11/12/2024,0.108416864,1,0.7335,0.132,0.66275,0.557
11/12/2024,0.108475891,1,0.734,0.130375,0.663,0.556875
11/12/2024,0.108534918,1,0.7345,0.12875,0.66325,0.55675
11/12/2024,0.108593945,1,0.735,0.127125,0.6635,0.556625
11/12/2024,0.108652972,1,0.7355,0.1255,0.66375,0.5565
11/12/2024,0.108711999,1,0.736,0.123875,0.664,0.556375
11/12/2024,0.108771026,1,0.7365,0.12225,0.66425,0.55625
11/12/2024,0.108830053,1,0.737,0.120625,0.6645,0.556125
11/12/2024,0.10888908,1,0.7375,0.119,0.66475,0.556
11/12/2024,0.108948107,1,0.738,0.117375,0.665,0.555875
11/12/2024,0.109007134,1,0.7385,0.11575,0.66525,0.55575
11/12/2024,0.109066161,1,0.739,0.114125,0.6655,0.555625
11/12/2024,0.109125188,1,0.7395,0.1125,0.66575,0.5555
11/12/2024,0.109184215,1,0.74,0.110875,0.666,0.555375
11/12/2024,0.109243242,1,0.7405,0.10925,0.66625,0.55525
11/12/2024,0.109302269,1,0.741,0.107625,0.6665,0.555125
11/12/2024,0.109361296,1,0.7415,0.106,0.66675,0.555
11/12/2024,0.109420323,1,0.742,0.104375,0.667,0.554875
11/12/2024,0.10947935,1,0.7425,0.10275,0.66725,0.55475
11/12/2024,0.109538377,1,0.743,0.101125,0.6675,0.554625
11/12/2024,0.109597404,1,0.7435,0.0995,0.66775,0.5545
11/12/2024,0.109656431,1,0.744,0.097875,0.668,0.554375
11/12/2024,0.109715458,1,0.7445,0.09625,0.66825,0.55425
11/12/2024,0.109774485,1,0.745,0.094625,0.6685,0.554125
11/12/2024,0.109833512,1,0.7455,0.093,0.66875,0.554
11/12/2024,0.109892539,1,0.746,0.091375,0.669,0.553875
11/12/2024,0.109951566,1,0.7465,0.08975,0.66925,0.55375
11/12/2024,0.110010593,1,0.747,0.088125,0.6695,0.553625
11/12/2024,0.11006962,1,0.7475,0.0865,0.66975,0.5535
11/12/2024,0.110128647,1,0.748,0.084875,0.67,0.553375
11/12/2024,0.110187674,1,0.7485,0.08325,0.67025,0.55325
11/12/2024,0.110246701,1,0.749,0.081625,0.6705,0.553125
11/12/2024,0.110305728,1,0.7495,0.08,0.67075,0.553
11/12/2024,0.110364755,1,0.75,0.078375,0.671,0.552875
11/12/2024,0.110423782,1,0.7505,0.07675,0.67125,0.55275
11/12/2024,0.110482809,1,0.751,0.075125,0.6715,0.552625
11/12/2024,0.110541836,1,0.7515,0.0735,0.67175,0.5525
11/12/2024,0.110600863,1,0.752,0.071875,0.672,0.552375
11/12/2024,0.11065989,1,0.7525,0.07025,0.67225,0.55225
11/12/2024,0.110718917,1,0.753,0.068625,0.6725,0.552125
11/12/2024,0.110777944,1,0.7535,0.067,0.67275,0.552
11/12/2024,0.110836971,1,0.754,0.065375,0.673,0.551875
11/12/2024,0.110895998,1,0.7545,0.06375,0.67325,0.55175
11/12/2024,0.110955025,1,0.755,0.062125,0.6735,0.551625
11/12/2024,0.111014052,1,0.7555,0.0605,0.67375,0.5515
11/12/2024,0.111073079,1,0.756,0.058875,0.674,0.551375
11/12/2024,0.111132106,1,0.7565,0.05725,0.67425,0.55125
11/12/2024,0.111191133,1,0.757,0.055625,0.6745,0.551125
11/12/2024,0.11125016,1,0.7575,0.054,0.67475,0.551
11/12/2024,0.111309187,1,0.758,0.052375,0.675,0.550875
11/12/2024,0.111368214,1,0.7585,0.05075,0.67525,0.55075
11/12/2024,0.111427241,1,0.759,0.049125,0.6755,0.550625
11/12/2024,0.111486268,1,0.7595,0.0475,0.67575,0.5505
11/12/2024,0.111545295,1,0.76,0.045875,0.676,0.550375
11/12/2024,0.111604322,1,0.7605,0.04425,0.67625,0.55025
11/12/2024,0.111663349,1,0.761,0.042625,0.6765,0.550125
11/12/2024,0.111722376,1,0.7615,0.041,0.67675,0.55
11/12/2024,0.111781403,1,0.762,0.039375,0.677,0.549875
11/12/2024,0.11184043,1,0.7625,0.03775,0.67725,0.54975
11/12/2024,0.111899457,1,0.763,0.036125,0.6775,0.549625
11/12/2024,0.111958484,1,0.7635,0.0345,0.67775,0.5495
11/12/2024,0.112017511,1,0.764,0.032875,0.678,0.549375
11/12/2024,0.112076538,1,0.7645,0.03125,0.67825,0.54925
11/12/2024,0.112135565,1,0.765,0.029625,0.6785,0.549125
11/12/2024,0.112194592,1,0.7655,0.028,0.67875,0.549
11/12/2024,0.112253619,1,0.766,0.026375,0.679,0.548875
11/12/2024,0.112312646,1,0.7665,0.02475,0.67925,0.54875
11/12/2024,0.112371673,1,0.767,0.023125,0.6795,0.548625
11/12/2024,0.1124307,1,0.7675,0.0215,0.67975,0.5485
11/12/2024,0.112489727,1,0.768,0.019875,0.68,0.548375
11/12/2024,0.112548754,1,0.7685,0.01825,0.68025,0.54825
11/12/2024,0.112607781,1,0.769,0.016625,0.6805,0.548125
11/12/2024,0.112666808,1,0.7695,0.015,0.68075,0.548
11/12/2024,0.112725835,1,0.77,0.013375,0.681,0.547875
11/12/2024,0.112784862,1,0.7705,0.01175,0.68125,0.54775
11/12/2024,0.112843889,1,0.771,0.010125,0.6815,0.547625
11/12/2024,0.112902916,1,0.7715,0.0085,0.68175,0.5475
11/12/2024,0.112961943,1,0.772,0.006875,0.682,0.547375
11/12/2024,0.11302097,1,0.7725,0.00525,0.68225,0.54725
11/12/2024,0.113079997,1,0.773,0.003625,0.6825,0.547125
